open;high;low;close;volume;marketCap;timestamp
45.6669998169;46.5731010437;42.4239997864;44.6333007813;300972;89266600;"2017-05-13T00:00:00.000Z"
44.6725006104;45.9774017334;43.9823989868;44.984500885;118679;89969000;"2017-05-14T00:00:00.000Z"
44.9724006653;46.5754013062;42.4589004517;43.4590988159;177031;86918200;"2017-05-15T00:00:00.000Z"
44.0946998596;45.4323005676;42.8081016541;43.4005012512;203801;86801000;"2017-05-16T00:00:00.000Z"
43.4467010498;57.7285003662;40.84349823;56.0297012329;1712720;112059400;"2017-05-17T00:00:00.000Z"
56.2619018555;61.7112998962;55.6180992126;59.4240989685;1768690;118848200;"2017-05-18T00:00:00.000Z"
59.4584999084;69.5604019165;58.2224998474;69.5604019165;809711;139120800;"2017-05-19T00:00:00.000Z"
69.5625991821;80.7059020996;65.3965988159;73.2594985962;1576350;146519000;"2017-05-20T00:00:00.000Z"
73.2452011108;76.6782989502;71.1821975708;71.668296814;1048420;143336600;"2017-05-21T00:00:00.000Z"
71.5033035278;92.0287017822;65.1241989136;80.6091995239;3308120;161218400;"2017-05-22T00:00:00.000Z"
80.0002975464;88.8992004395;76.3018035889;87.1681976318;1633200;174336400;"2017-05-23T00:00:00.000Z"
87.2279968262;109.4749984741;87.2279968262;103.4219970703;4029830;206844000;"2017-05-24T00:00:00.000Z"
100.5930023193;100.9879989624;73.9375;79.6368026733;2630520;159273600;"2017-05-25T00:00:00.000Z"
83.1462020874;93.6960983276;49.5441017151;61.837600708;1513610;123675200;"2017-05-26T00:00:00.000Z"
63.7788009644;79.7456970215;47.3684005737;74.2309036255;1726790;148461800;"2017-05-27T00:00:00.000Z"
75.2005996704;82.2446975708;70.2538986206;80.0162963867;956930;160032600;"2017-05-28T00:00:00.000Z"
78.84349823;80.1417999268;70.7779006958;75.1928024292;1234820;150385600;"2017-05-29T00:00:00.000Z"
75.2954025269;84.4208984375;75.2237014771;78.2506027222;1032770;156501200;"2017-05-30T00:00:00.000Z"
78.6918029785;82.6585006714;74.3448028564;78.8151016235;1021760;157630200;"2017-05-31T00:00:00.000Z"
78.9185028076;82.8330993652;78.1225967407;80.1946029663;935979;160389200;"2017-06-01T00:00:00.000Z"
81.2927017212;85.9829025269;78.6229019165;82.521697998;1292750;165043400;"2017-06-02T00:00:00.000Z"
81.4572982788;84.4073028564;75.4324035645;79.3901977539;918470;158780400;"2017-06-03T00:00:00.000Z"
79.3427963257;83.0208969116;76.9111022949;77.7493972778;628217;155498800;"2017-06-04T00:00:00.000Z"
77.7621002197;84.8897018433;77.0737991333;80.9947967529;903634;161989600;"2017-06-05T00:00:00.000Z"
80.9672012329;90.174697876;80.3429031372;88.8211975098;1424400;177642400;"2017-06-06T00:00:00.000Z"
88.8805999756;95.2539978027;86.3089981079;89.1401977539;1398440;178280400;"2017-06-07T00:00:00.000Z"
89.5117034912;91.0530014038;78.4017028809;87.7547988892;1508710;175509600;"2017-06-08T00:00:00.000Z"
78.2720031738;90.9203033447;78.2720031738;89.5044021606;1308040;179008800;"2017-06-09T00:00:00.000Z"
89.5002975464;107.59400177;86.4634017944;104.3479995728;2894410;208696000;"2017-06-10T00:00:00.000Z"
101.9140014648;111.9499969482;96.4574966431;101.8779983521;1974470;203756000;"2017-06-11T00:00:00.000Z"
102.0059967041;105.297996521;86.6595993042;93.4869003296;1332240;186973800;"2017-06-12T00:00:00.000Z"
93.0720977783;101.0250015259;91.7537002563;97.8319015503;1384240;195663800;"2017-06-13T00:00:00.000Z"
97.5907974243;99.9633026123;90.5802001953;93.7606964111;1141220;187521400;"2017-06-14T00:00:00.000Z"
93.6970977783;93.6970977783;80.8509979248;90.5923995972;1559240;181184800;"2017-06-15T00:00:00.000Z"
90.1863021851;93.5421981812;86.2118988037;91.3438034058;1123700;182687600;"2017-06-16T00:00:00.000Z"
91.3539962769;93.5868988037;88.611000061;90.8255996704;722249;181651200;"2017-06-17T00:00:00.000Z"
90.7438964844;92.9936981201;87.7697982788;87.9812011719;486653;175962400;"2017-06-18T00:00:00.000Z"
89.1634979248;113.8570022583;86.6344985962;100.6679992676;2997570;201336000;"2017-06-19T00:00:00.000Z"
100.5100021362;109.6979980469;100.0059967041;100.0199966431;792599;200040000;"2017-06-20T00:00:00.000Z"
99.9969024658;101.6039962769;85.3433990479;93.3413009644;766120;186682600;"2017-06-21T00:00:00.000Z"
93.3679962158;107.3160018921;85.7284011841;97.7583999634;1417520;195516800;"2017-06-22T00:00:00.000Z"
97.7578964233;101.3259963989;92.4176025391;95.2081985474;749132;190416400;"2017-06-23T00:00:00.000Z"
95.1975021362;98.0473022461;87.4879989624;92.2129974365;590792;184426000;"2017-06-24T00:00:00.000Z"
91.8641967773;93.8315963745;87.5333023071;88.2894973755;601080;176579000;"2017-06-25T00:00:00.000Z"
89.0147018433;90.509803772;73.0494003296;84.4703979492;858397;168940800;"2017-06-26T00:00:00.000Z"
84.4703979492;87.9284973145;70.7409973145;86.7311019897;644318;173462200;"2017-06-27T00:00:00.000Z"
87.1925964355;92.6887969971;81.7241973877;90.6509017944;653954;181301800;"2017-06-28T00:00:00.000Z"
90.6195983887;92.5557022095;78.8402023315;83.1961975098;738085;166392400;"2017-06-29T00:00:00.000Z"
83.1593017578;86.148399353;80.4309005737;80.7776031494;407303;161555200;"2017-06-30T00:00:00.000Z"
80.8421020508;82.4683990479;77.3963012695;78.0326004028;279358;156065200;"2017-07-01T00:00:00.000Z"
78.0037002563;81.1964035034;73.8955993652;76.5449981689;503756;153090000;"2017-07-02T00:00:00.000Z"
76.3925018311;81.3104019165;75.3566970825;80.4288024902;375775;160857600;"2017-07-03T00:00:00.000Z"
80.0578994751;80.9036026001;77.3718032837;78.6248016357;203910;157249600;"2017-07-04T00:00:00.000Z"
78.6231002808;78.6231002808;73.6570968628;77.2092971802;241860;154418600;"2017-07-05T00:00:00.000Z"
77.1941986084;77.2080001831;73.7518005371;75.0419006348;217631;150083800;"2017-07-06T00:00:00.000Z"
74.0540008545;75.2246017456;61.2667999268;61.9323997498;574652;123864800;"2017-07-07T00:00:00.000Z"
61.9438018799;64.81300354;56.6408996582;64.81300354;513128;129626000;"2017-07-08T00:00:00.000Z"
64.8240966797;70.1788024902;58.7983016968;58.7983016968;228760;117596600;"2017-07-09T00:00:00.000Z"
58.8544998169;66.375;52.3367004395;53.7285995483;467955;107457200;"2017-07-10T00:00:00.000Z"
52.4707984924;55.5256004333;44.773399353;53.2472991943;955293;106494600;"2017-07-11T00:00:00.000Z"
53.2779006958;66.8416976929;48.5900001526;66.0692977905;970195;132138600;"2017-07-12T00:00:00.000Z"
66.7350997925;66.8391036987;55.4578018188;58.7943992615;439864;117588800;"2017-07-13T00:00:00.000Z"
58.1288986206;59.0015983582;51.1268997192;53.9901008606;353322;107980200;"2017-07-14T00:00:00.000Z"
54.0012016296;54.3583984375;45.4729995728;45.4729995728;194616;90946000;"2017-07-15T00:00:00.000Z"
44.629699707;47.8134002686;43.0648002625;44.2650985718;148037;88530200;"2017-07-16T00:00:00.000Z"
44.390499115;53.1503982544;44.390499115;52.820400238;171891;105640800;"2017-07-17T00:00:00.000Z"
51.9432983398;61.7797012329;50.3964996338;59.1674995422;349855;118335000;"2017-07-18T00:00:00.000Z"
59.317199707;61.9248008728;55.3891983032;58.0404014587;256829;116080800;"2017-07-19T00:00:00.000Z"
57.9822006226;63.1194000244;55.8082008362;62.6469993591;497273;125294000;"2017-07-20T00:00:00.000Z"
62.3160018921;63.4893989563;56.51720047;57.6967010498;714003;115393400;"2017-07-21T00:00:00.000Z"
57.5670013428;59.4426002502;56.4995002747;58.5806999207;697943;117161400;"2017-07-22T00:00:00.000Z"
58.0199012756;59.4776000977;53.1114006042;58.7219009399;654680;117443800;"2017-07-23T00:00:00.000Z"
58.8129005432;67.8385009766;55.371799469;65.019203186;527079;130038400;"2017-07-24T00:00:00.000Z"
65.001701355;68.0930023193;57.8972015381;61.8152008057;875006;123630400;"2017-07-25T00:00:00.000Z"
62.1328010559;66.007598877;56.9911994934;65.1328964233;930842;130265800;"2017-07-26T00:00:00.000Z"
66.1787033081;66.2858963013;60.384601593;62.2242012024;367741;124448400;"2017-07-27T00:00:00.000Z"
62.1239013672;62.9253005981;57.8387985229;58.8619003296;271233;117723800;"2017-07-28T00:00:00.000Z"
58.8246002197;64.7851028442;55.8585014343;59.2100982666;409162;118420200;"2017-07-29T00:00:00.000Z"
59.2299003601;65.31300354;58.8694000244;61.4863014221;344026;122972600;"2017-07-30T00:00:00.000Z"
61.4729995728;63.9438018799;60.3956985474;62.724899292;215921;125449800;"2017-07-31T00:00:00.000Z"
62.7583007813;70.3327026367;62.5666999817;70.3327026367;454158;140665400;"2017-08-01T00:00:00.000Z"
70.3544998169;71.0230026245;66.6624984741;70.6153030396;281870;141230600;"2017-08-02T00:00:00.000Z"
70.6100006104;71.4206008911;68.0052032471;71.1164016724;318499;142232800;"2017-08-03T00:00:00.000Z"
70.9674987793;70.9674987793;67.7884979248;70.3385009766;326883;140677000;"2017-08-04T00:00:00.000Z"
70.3136978149;74.7475967407;69.7890014648;72.2923965454;464525;144584800;"2017-08-05T00:00:00.000Z"
72.3625030518;72.665802002;68.0718002319;71.3561019897;364129;142712200;"2017-08-06T00:00:00.000Z"
71.0735015869;75.399597168;68.556602478;75.399597168;496994;150799200;"2017-08-07T00:00:00.000Z"
74.8572998047;92.0649032593;74.3224029541;89.4703979492;1157260;178940800;"2017-08-08T00:00:00.000Z"
89.8809967041;90.0787963867;77.7487030029;80.5542984009;496285;161108600;"2017-08-09T00:00:00.000Z"
80.6157989502;80.7393035889;75.0492019653;77.0364990234;655106;154073000;"2017-08-10T00:00:00.000Z"
75.8643035889;81.6929016113;74.5347976685;79.7469024658;700959;159493800;"2017-08-11T00:00:00.000Z"
79.6893997192;91.5848999023;79.6893997192;82.4841003418;801792;164968200;"2017-08-12T00:00:00.000Z"
82.4272003174;83.2919998169;74.4776992798;76.7603988647;914966;153520800;"2017-08-13T00:00:00.000Z"
76.8706970215;82.4449005127;75.2406005859;77.2460021973;671946;154492000;"2017-08-14T00:00:00.000Z"
77.2921981812;77.4623031616;71.2630004883;76.0445022583;538750;152089000;"2017-08-15T00:00:00.000Z"
76.0444030762;83.2855987549;74.3451004028;82.6992034912;910398;165398400;"2017-08-16T00:00:00.000Z"
82.7602996826;83.4755020142;75.6781005859;79.2090988159;845792;158418200;"2017-08-17T00:00:00.000Z"
78.9110031128;79.4190979004;74.5417022705;75.4824981689;478992;150965000;"2017-08-18T00:00:00.000Z"
75.5047988892;76.2334976196;72.3830032349;75.5891036987;431530;151178200;"2017-08-19T00:00:00.000Z"
75.3788986206;79.0585021973;73.0617980957;78.4916000366;346088;156983200;"2017-08-20T00:00:00.000Z"
78.3824996948;82.2493972778;75.2287979126;78.7148971558;799993;157429800;"2017-08-21T00:00:00.000Z"
78.8040008545;81.0820999146;72.7599029541;78.0653991699;534095;156130800;"2017-08-22T00:00:00.000Z"
77.255897522;96.7751998901;76.4857025146;85.898399353;1488730;171796800;"2017-08-23T00:00:00.000Z"
86.4742965698;97.1996002197;80.9302978516;94.2009963989;1223200;188402000;"2017-08-24T00:00:00.000Z"
94.1334991455;98.6041030884;91.5821990967;97.2311019897;480682;194462200;"2017-08-25T00:00:00.000Z"
95.9457015991;99.1427993774;93.251701355;98.4693984985;357805;196938800;"2017-08-26T00:00:00.000Z"
99.172203064;99.9637985229;93.1694030762;95.9469985962;527233;191894000;"2017-08-27T00:00:00.000Z"
95.6671981812;101.7210006714;90.5;99.3815994263;895257;198763200;"2017-08-28T00:00:00.000Z"
101.1859970093;101.1859970093;91.0047988892;98.7727966309;893938;197545600;"2017-08-29T00:00:00.000Z"
100.3209991455;101.6539993286;92.31199646;100.0640029907;849491;200128000;"2017-08-30T00:00:00.000Z"
99.9858016968;100.3700027466;97.0916976929;98.4779968262;402904;196956000;"2017-08-31T00:00:00.000Z"
98.5029983521;101.1750030518;94.6256027222;97.3399963379;871656;194680000;"2017-09-01T00:00:00.000Z"
97.4022979736;97.8787994385;83.4455032349;84.7128982544;755184;169425800;"2017-09-02T00:00:00.000Z"
86.2817993164;91.6015014648;82.1914978027;91.50050354;531397;183001000;"2017-09-03T00:00:00.000Z"
91.5651016235;91.6996002197;61.6478996277;72.3506011963;816708;144701200;"2017-09-04T00:00:00.000Z"
71.5444030762;78.7491989136;62.6677017212;76.831703186;435779;153663400;"2017-09-05T00:00:00.000Z"
76.9718017578;98.834602356;73.422996521;88.7474975586;765712;177495000;"2017-09-06T00:00:00.000Z"
88.62550354;92.8933029175;85.2677993774;90.3616027832;225027;180723200;"2017-09-07T00:00:00.000Z"
90.4423980713;90.4423980713;76.4167022705;78.2519989014;284247;156504000;"2017-09-08T00:00:00.000Z"
77.8911972046;94.0186004639;74.7829971313;94.0030975342;390809;188006200;"2017-09-09T00:00:00.000Z"
93.823600769;94.0594024658;74.8268966675;79.6381988525;420146;159276400;"2017-09-10T00:00:00.000Z"
79.4505004883;87.9616012573;72.448600769;85.8406982422;600743;171681400;"2017-09-11T00:00:00.000Z"
84.8768997192;85.6716003418;76.2631988525;78.0012969971;209600;156002600;"2017-09-12T00:00:00.000Z"
77.7726974487;77.9104995728;67.0279998779;74.3619995117;349869;148724000;"2017-09-13T00:00:00.000Z"
74.3750991821;75.8992996216;58.9654998779;58.9654998779;162867;117931000;"2017-09-14T00:00:00.000Z"
59.3581008911;70.8786010742;53.5754013062;68.8355026245;258231;137671000;"2017-09-15T00:00:00.000Z"
68.7054977417;72.5672988892;63.1124992371;64.6183013916;233470;129236600;"2017-09-16T00:00:00.000Z"
64.5941009521;66.3723983765;61.2867012024;65.8025970459;176159;131605200;"2017-09-17T00:00:00.000Z"
65.7238998413;76.6782989502;65.7238998413;73.9186019897;177684;147837200;"2017-09-18T00:00:00.000Z"
74.0832977295;78.6475982666;72.1551971436;76.6334991455;123964;153267000;"2017-09-19T00:00:00.000Z"
76.350402832;76.9198989868;70.3898010254;70.7993011475;137248;141598600;"2017-09-20T00:00:00.000Z"
70.5410003662;71.4199981689;62.9127998352;64.2388000488;138597;128477600;"2017-09-21T00:00:00.000Z"
64.1472015381;66.2994003296;62.4071998596;64.0486984253;142469;128097400;"2017-09-22T00:00:00.000Z"
63.9035987854;67.8215026855;63.1820983887;67.7033004761;114763;135406600;"2017-09-23T00:00:00.000Z"
67.7018966675;70.0838012695;67.2261962891;68.3556976318;111474;136711400;"2017-09-24T00:00:00.000Z"
68.3337020874;72.4076004028;68.3337020874;71.3339004517;135737;142667800;"2017-09-25T00:00:00.000Z"
71.3243026733;72.5755996704;68.9151992798;70.7968978882;199681;141593800;"2017-09-26T00:00:00.000Z"
70.6175003052;78.2428970337;70.5514984131;75.293800354;290332;150587600;"2017-09-27T00:00:00.000Z"
75.2805023193;78.6845016479;73.3731002808;78.1945037842;260764;156389000;"2017-09-28T00:00:00.000Z"
78.1165008545;78.9260025024;75.0033035278;78.7057037354;245868;157411400;"2017-09-29T00:00:00.000Z"
78.7344970703;80.2220001221;78.1508026123;79.8787002563;117382;159757400;"2017-09-30T00:00:00.000Z"
79.9086990356;80.1615982056;76.744102478;79.9840011597;225355;159968000;"2017-10-01T00:00:00.000Z"
79.0410003662;80.2880020142;76.4508972168;76.9190979004;114692;153838200;"2017-10-02T00:00:00.000Z"
76.9352035522;77.3075027466;70.9717025757;71.9451980591;335321;143890400;"2017-10-03T00:00:00.000Z"
72.1029968262;72.2697982788;67.8537979126;69.2257995605;196332;138451600;"2017-10-04T00:00:00.000Z"
69.2511978149;70.0082015991;66.5028991699;68.8169021606;205904;137633800;"2017-10-05T00:00:00.000Z"
68.8516998291;71.1595001221;68.4755020142;71.1595001221;142300;142319000;"2017-10-06T00:00:00.000Z"
71.2714996338;78.4623031616;71.1585006714;77.6062011719;187754;155212400;"2017-10-07T00:00:00.000Z"
77.4763031006;79.3014984131;72.645401001;73.6806030273;179966;147361200;"2017-10-08T00:00:00.000Z"
73.5516967773;75.3416976929;70.1017990112;70.7063980103;243862;141412800;"2017-10-09T00:00:00.000Z"
70.7319030762;71.5234985352;65.9802017212;66.7982025146;222425;133596400;"2017-10-10T00:00:00.000Z"
66.8033981323;76.443901062;66.8033981323;73.415397644;237086;146830800;"2017-10-11T00:00:00.000Z"
73.4692001343;75.2921981812;66.445602417;67.5531997681;261324;135106400;"2017-10-12T00:00:00.000Z"
67.7861022949;74.4013977051;60.111000061;74.4013977051;294264;148802800;"2017-10-13T00:00:00.000Z"
73.8264007568;75.8015975952;70.3236999512;71.4180984497;144168;142836200;"2017-10-14T00:00:00.000Z"
71.3657989502;71.3947982788;65.3051986694;65.5587005615;183355;131117400;"2017-10-15T00:00:00.000Z"
66.0027008057;74.2193984985;63.5345001221;71.0894012451;391412;142178800;"2017-10-16T00:00:00.000Z"
71.1298980713;72.2919998169;68.6987991333;70.4493026733;136250;140898600;"2017-10-17T00:00:00.000Z"
70.4247970581;70.87840271;65.4285964966;70.5184020996;129172;141036800;"2017-10-18T00:00:00.000Z"
70.4176025391;72.5428009033;62.6309013367;64.5764007568;176507;129152800;"2017-10-19T00:00:00.000Z"
64.5559005737;67.2275009155;62.7425994873;64.5503005981;138370;129100600;"2017-10-20T00:00:00.000Z"
64.5225982666;65.4727020264;62.993598938;62.993598938;162315;125987200;"2017-10-21T00:00:00.000Z"
62.9266014099;64.1192016602;61.935798645;62.2533988953;121451;124506800;"2017-10-22T00:00:00.000Z"
62.20470047;62.3874015808;57.7941017151;58.8446006775;150503;117689200;"2017-10-23T00:00:00.000Z"
58.8219985962;62.6100997925;57.3665008545;59.8496017456;156284;119699200;"2017-10-24T00:00:00.000Z"
59.8730010986;64.0717010498;58.6283988953;63.7214012146;124232;127442800;"2017-10-25T00:00:00.000Z"
63.677898407;63.8218994141;58.8203010559;60.0037002563;153400;120007400;"2017-10-26T00:00:00.000Z"
60.0013999939;60.4776000977;58.5215988159;59.4491004944;104293;118898200;"2017-10-27T00:00:00.000Z"
59.5344009399;59.9634017944;58.5447998047;59.3488006592;94438.2;118697600;"2017-10-28T00:00:00.000Z"
59.3841018677;63.4621009827;59.1492004395;62.3862991333;143368;124772600;"2017-10-29T00:00:00.000Z"
62.1753997803;63.3871994019;59.2165985107;61.3194007874;246921;122638800;"2017-10-30T00:00:00.000Z"
61.2209014893;64.1000976563;61.1125984192;63.6926002502;135088;127385200;"2017-10-31T00:00:00.000Z"
63.6335983276;63.6335983276;57.3670005798;58.1148986816;145565;116229800;"2017-11-01T00:00:00.000Z"
58.1665000916;70.3326034546;53.7770004272;61.1626014709;300558;122325200;"2017-11-02T00:00:00.000Z"
61.1915016174;75.5308990479;60.9593009949;69.1421966553;496137;138284400;"2017-11-03T00:00:00.000Z"
69.0146026611;70.612701416;67.158203125;68.9375991821;132340;137875200;"2017-11-04T00:00:00.000Z"
68.9040985107;69.3271026611;64.3038024902;64.7114028931;125726;129422800;"2017-11-05T00:00:00.000Z"
64.7380981445;64.7380981445;61.7053985596;62.7751998901;145552;125550400;"2017-11-06T00:00:00.000Z"
62.7439994812;65.3483963013;62.4855003357;64.5727996826;84075.9;129145600;"2017-11-07T00:00:00.000Z"
64.4431991577;67.1996994019;64.1910018921;66.5599975586;171540;133120000;"2017-11-08T00:00:00.000Z"
66.4960021973;68.8328018188;60.2070999146;65.7862014771;367306;131572400;"2017-11-09T00:00:00.000Z"
65.8927993774;67.7969970703;56.8398017883;60.561000824;205724;121122000;"2017-11-10T00:00:00.000Z"
60.3908004761;62.2816009521;57.6086997986;61.5321998596;272556;123064400;"2017-11-11T00:00:00.000Z"
61.4747009277;63.7364997864;57.4884986877;59.7006988525;173134;119401400;"2017-11-12T00:00:00.000Z"
59.7784996033;70.7966003418;59.7784996033;70.1966018677;225064;140393200;"2017-11-13T00:00:00.000Z"
70.3061981201;76.0320968628;70.3061981201;75.2416000366;295291;150483200;"2017-11-14T00:00:00.000Z"
75.4708023071;79.8114013672;75.4708023071;76.3389968872;206867;152678000;"2017-11-15T00:00:00.000Z"
76.3879013062;79.3850021362;75.2562026978;78.481300354;201207;156962600;"2017-11-16T00:00:00.000Z"
78.3908996582;79.5604019165;76.5180969238;77.0649032593;184757;154129800;"2017-11-17T00:00:00.000Z"
76.861000061;76.861000061;64.8923034668;70.4772033691;663901;140954400;"2017-11-18T00:00:00.000Z"
70.2594985962;71.6470031738;68.5488967896;70.8778991699;282085;141755800;"2017-11-19T00:00:00.000Z"
70.8056030273;72.6785964966;70.1205978394;71.9755020142;224860;143951000;"2017-11-20T00:00:00.000Z"
72.0980987549;73.1718978882;68.4488983154;72.051399231;249355;144102800;"2017-11-21T00:00:00.000Z"
72.2158966064;76.4856033325;72.2158966064;76.3719024658;304163;152743800;"2017-11-22T00:00:00.000Z"
76.2461013794;81.3648986816;75.0660018921;79.4565963745;459326;158913200;"2017-11-23T00:00:00.000Z"
79.2774963379;82.4152984619;77.2789001465;80.1090011597;842438;160218000;"2017-11-24T00:00:00.000Z"
79.9753036499;90.9232025146;77.8136978149;89.866897583;627729;179733800;"2017-11-25T00:00:00.000Z"
89.8865966797;91.6998977661;86.2149963379;90.7986984253;333193;181597400;"2017-11-26T00:00:00.000Z"
90.743598938;247.1799926758;90.743598938;106.8320007324;14310800;213664000;"2017-11-27T00:00:00.000Z"
107.0690002441;149.5079956055;102.6689987183;113.4000015259;8561050;226800000;"2017-11-28T00:00:00.000Z"
113.4489974976;118.0540008545;91.1604995728;94.8161010742;2274940;189632200;"2017-11-29T00:00:00.000Z"
95.6508026123;128.5930023193;89.4770965576;100.1989974976;4969090;200398000;"2017-11-30T00:00:00.000Z"
100.5130004883;107.1060028076;93.3239974976;106.3089981079;3101960;212618000;"2017-12-01T00:00:00.000Z"
106.297996521;108.8219985962;100.8499984741;101.077003479;2181140;202154000;"2017-12-02T00:00:00.000Z"
101.1650009155;129.3970031738;101.1650009155;109.1770019531;5019730;218354000;"2017-12-03T00:00:00.000Z"
109.5240020752;122.4100036621;109.4020004272;120.2620010376;3164540;240524000;"2017-12-04T00:00:00.000Z"
120.6579971313;124.93800354;112.2220001221;114.6179962158;2849890;229236000;"2017-12-05T00:00:00.000Z"
114.358001709;114.8560028076;98.1660995483;101.7490005493;2519830;203498000;"2017-12-06T00:00:00.000Z"
101.7939987183;106.0889968872;92.4159011841;95.470199585;2054350;190940400;"2017-12-07T00:00:00.000Z"
95.6043014526;106.6230010986;85.3044967651;105.9800033569;2488560;211960000;"2017-12-08T00:00:00.000Z"
105.9100036621;108.0250015259;93.1179962158;102.8020019531;1841250;205604000;"2017-12-09T00:00:00.000Z"
103.1910018921;105.6320037842;94.6974029541;98.9447021484;1587680;197889400;"2017-12-10T00:00:00.000Z"
97.8080978394;106.8349990845;97.5567016602;104.1039962769;1206250;208208000;"2017-12-11T00:00:00.000Z"
103.8479995728;132.2460021973;102.2929992676;132.0420074463;5347810;264084000;"2017-12-12T00:00:00.000Z"
131.3639984131;146.4170074463;121.6480026245;138.1269989014;3085470;276254000;"2017-12-13T00:00:00.000Z"
137.828994751;186.5570068359;135.2250061035;141.6900024414;6181200;283380000;"2017-12-14T00:00:00.000Z"
141.9510040283;147.2059936523;132.3769989014;139.9429931641;3454150;279886000;"2017-12-15T00:00:00.000Z"
140.203994751;181.7460021973;139.0440063477;140.5489959717;6380670;281098000;"2017-12-16T00:00:00.000Z"
140.6060028076;171.9839935303;139.5249938965;167.1329956055;4553430;334266000;"2017-12-17T00:00:00.000Z"
167.300994873;200.1920013428;153.3280029297;194.5760040283;8920950;389152000;"2017-12-18T00:00:00.000Z"
198.4649963379;203.4219970703;174.9019927979;180.0229949951;6728400;360046000;"2017-12-19T00:00:00.000Z"
179.9279937744;179.9279937744;152.1679992676;160.2010040283;4564960;320402000;"2017-12-20T00:00:00.000Z"
162.7989959717;195.2619934082;159.125;174.8809967041;7417970;349762000;"2017-12-21T00:00:00.000Z"
175.5149993896;175.7850036621;111.9970016479;141.703994751;3678810;283408000;"2017-12-22T00:00:00.000Z"
143.1779937744;171.0350036621;137.2740020752;147.5610046387;5783830;295122000;"2017-12-23T00:00:00.000Z"
148.5870056152;168.0200042725;130.4219970703;159.0899963379;2652420;318180000;"2017-12-24T00:00:00.000Z"
160.1640014648;189.7109985352;151.2270050049;176.9160003662;8434520;353832000;"2017-12-25T00:00:00.000Z"
178.7530059814;184.3589935303;163.0149993896;168.3760070801;5142250;336752000;"2017-12-26T00:00:00.000Z"
168.6929931641;193.3329925537;168.4129943848;180.4900054932;11000700;360980000;"2017-12-27T00:00:00.000Z"
179.8159942627;180.3439941406;151.1660003662;161.4929962158;8336980;322986000;"2017-12-28T00:00:00.000Z"
162.3679962158;177.9819946289;157.2619934082;166.8020019531;5937840;333604000;"2017-12-29T00:00:00.000Z"
167.1779937744;167.2120056152;143.1840057373;153.016998291;3874190;306034000;"2017-12-30T00:00:00.000Z"
151.2380065918;163.3500061035;148.9429931641;156.1739959717;4100650;312348000;"2017-12-31T00:00:00.000Z"
156.6029968262;164.9440002441;148.6369934082;162.9160003662;5648270;325832000;"2018-01-01T00:00:00.000Z"
162.9839935303;188.716003418;162.7220001221;175.2200012207;8584280;350440000;"2018-01-02T00:00:00.000Z"
174.7910003662;182.3029937744;167.6909942627;181.0090026855;6781210;362018000;"2018-01-03T00:00:00.000Z"
182.0590057373;197.5370025635;172.8500061035;192.845993042;7497780;385692000;"2018-01-04T00:00:00.000Z"
