,score,#nodes,xmin,alpha,date
0,0.0,4,,,2017-09-10
1,0.0,2,,,2017-09-11
2,0.0,0,,,2017-09-13
3,0.0,8,,,2017-09-14
4,0.0,2,,,2017-09-15
5,0.0,4,,,2017-09-16
6,0.0,2,,,2017-09-17
7,8.469675833981649,25,1.0,37.06737602222409,2017-09-18
8,8.143041574003387,26,1.0,19.755035531556526,2017-09-19
9,0.0,20,,,2017-09-20
10,6.270598310491675,19,1.0,28.411205776890306,2017-09-21
11,0.0,54,,,2017-09-22
12,21.01087245496504,63,1.0,31.296595858668233,2017-09-23
13,19.465063451431597,55,1.0,80.348227248893,2017-09-24
14,24.67600166084189,73,1.0,36.10557932829811,2017-09-25
15,15.47329998563665,46,1.0,34.18198594044616,2017-09-26
16,0.0,30,,,2017-09-27
17,0.0,14,,,2017-09-28
18,0.0,12,,,2017-09-29
19,0.0,12,,,2017-09-30
20,0.0,8,,,2017-10-01
21,0.0,6,,,2017-10-02
22,0.0,10,,,2017-10-03
23,0.0,4,,,2017-10-04
24,0.0,2,,,2017-10-05
25,0.0,4,,,2017-10-06
26,0.0,6,,,2017-10-07
27,0.0,6,,,2017-10-08
28,1.8724432635117059,7,1.0,11.098865286222745,2017-10-09
29,0.0,14,,,2017-10-10
30,8.143041574003387,26,1.0,19.755035531556526,2017-10-11
31,84.06222048119095,1832,4.0,3.587539155178694,2017-10-12
32,30.899953839816707,1335,4.0,3.87533189078489,2017-10-13
33,78.50950364842535,798,2.0,3.8703135668299216,2017-10-14
34,21.74187163232766,385,2.0,4.57762635503982,2017-10-15
35,498.6133352849015,329,1.0,16.507965658906663,2017-10-16
36,495.6887745075575,344,1.0,14.073609114030457,2017-10-17
37,57.42563686191484,427,2.0,6.0018320101827545,2017-10-18
38,111.72630927112347,405,2.0,6.289141476949937,2017-10-19
39,99.73467689168527,338,2.0,5.890501707312448,2017-10-20
40,70.82251993110441,240,2.0,5.8187188844497015,2017-10-21
41,67.3606969101141,211,2.0,6.725833489699936,2017-10-22
42,173.1228515787808,173,1.0,11.968467413871448,2017-10-23
43,31.324315978313514,265,2.0,4.008478583251991,2017-10-24
44,204.14952824975254,194,1.0,14.042416169558914,2017-10-25
45,168.37276480738194,192,1.0,9.385888995747873,2017-10-26
46,92.05313933330056,108,1.0,9.860471804225812,2017-10-27
47,46.93927732425382,75,1.0,9.323240620513252,2017-10-28
48,144.57359808102433,141,1.0,12.582803371669437,2017-10-29
49,19.28231158723585,200,2.0,3.424833441863199,2017-10-30
50,60.772894497686885,283,2.0,4.220385923401837,2017-10-31
51,32.90635488112769,191,2.0,4.192129220794444,2017-11-01
52,39.95853930786312,185,2.0,4.479121646093439,2017-11-02
53,19.10629088025503,114,2.0,4.073245798963136,2017-11-03
54,57.47271690028404,148,2.0,9.63816822730817,2017-11-04
55,14.313636980335895,90,2.0,4.505517566886299,2017-11-05
56,18.211259533094847,81,2.0,6.117368985804601,2017-11-06
57,24.594061016660348,133,2.0,5.516219925473342,2017-11-07
58,14.147219959592405,127,2.0,6.189643843917903,2017-11-08
59,402.03334298564914,273,1.0,20.2897732940103,2017-11-09
60,66.5444237379436,278,2.0,5.827423465352175,2017-11-10
61,45.247730130212744,168,2.0,4.736483541834849,2017-11-11
62,35.878616043149904,136,2.0,6.223201349316553,2017-11-12
63,21.48012160676719,116,2.0,4.525485178195349,2017-11-13
64,26.608746320366087,115,2.0,6.0494326431113725,2017-11-14
65,42.30579829838612,115,2.0,7.092944655636107,2017-11-15
66,57.216850057339954,140,2.0,8.145133207718388,2017-11-16
67,25.92483855720481,148,2.0,4.644728452089285,2017-11-17
68,32.33330070382592,128,2.0,5.74432867366626,2017-11-18
69,38.98419376297714,123,2.0,6.597505698469223,2017-11-19
70,138.48659872570525,154,1.0,10.963359959407585,2017-11-20
71,193.31349765950787,168,1.0,15.239067571090986,2017-11-21
