,score,#nodes,xmin,alpha,window_start,window_end
206,180.42253860567584,404,2.0,5.473072824406199,2018-04-04,2018-04-06
207,140.87161070503674,346,2.0,5.382604605865954,2018-04-05,2018-04-07
208,143.75084897314716,328,2.0,5.417978978694414,2018-04-06,2018-04-08
209,127.91708630470829,315,2.0,5.21965678127727,2018-04-07,2018-04-09
210,149.03041434726973,341,2.0,5.3494072570756614,2018-04-08,2018-04-10
211,178.4464538327274,364,2.0,5.834363682772065,2018-04-09,2018-04-11
212,202.2766984292978,392,2.0,6.15339652663831,2018-04-10,2018-04-12
213,294.36204640706126,489,2.0,6.982344847670333,2018-04-11,2018-04-13
214,291.55265749493884,519,2.0,6.684576056562643,2018-04-12,2018-04-14
215,285.3425875518819,493,2.0,6.816856587459607,2018-04-13,2018-04-15
216,222.74728353642212,425,2.0,6.6181269177645445,2018-04-14,2018-04-16
217,195.0877288317002,398,2.0,5.83984423503913,2018-04-15,2018-04-17
218,200.60491738463284,429,2.0,5.844116575194035,2018-04-16,2018-04-18
219,213.9037100992774,459,2.0,6.002788968640976,2018-04-17,2018-04-19
220,294.38569491385465,531,2.0,6.630370218005014,2018-04-18,2018-04-20
221,300.22653370031503,550,2.0,6.6143890080862295,2018-04-19,2018-04-21
222,313.67289497051894,536,2.0,7.160957405470675,2018-04-20,2018-04-22
223,264.1269755038851,508,2.0,6.2725521560306055,2018-04-21,2018-04-23
224,302.7058558934428,561,2.0,6.2859696864907635,2018-04-22,2018-04-24
225,326.93615218521927,562,2.0,6.26051073154344,2018-04-23,2018-04-25
226,309.4859221856309,541,2.0,6.621842806756571,2018-04-24,2018-04-26
227,275.61660198316093,476,2.0,7.085100862547761,2018-04-25,2018-04-27
228,263.757728286994,482,2.0,7.0898138759867475,2018-04-26,2018-04-28
229,309.385587744173,514,2.0,7.461836818778646,2018-04-27,2018-04-29
230,297.88663747422527,491,2.0,7.584913481044601,2018-04-28,2018-04-30
231,307.4765866335292,495,2.0,7.954802097140617,2018-04-29,2018-05-01
232,309.51962148461945,496,2.0,8.176226773987562,2018-04-30,2018-05-02
233,362.5112759901325,562,2.0,8.351849395740217,2018-05-01,2018-05-03
234,379.3738748914966,605,2.0,8.198376292950183,2018-05-02,2018-05-04
235,351.70683113440236,596,2.0,7.944899859656972,2018-05-03,2018-05-05
236,254.90204719405932,466,2.0,7.183300498213695,2018-05-04,2018-05-06
