,score,#nodes,xmin,alpha,window_start,window_end
0,0.0,2,,,2017-08-01,2017-08-03
1,0.0,0,,,2017-08-02,2017-08-04
2,218.20351340559967,98,1.0,13.313759254250161,2017-08-03,2017-08-05
3,281.182510666946,147,1.0,12.219551496898976,2017-08-04,2017-08-06
4,333.61556689334685,178,1.0,11.95424375030847,2017-08-05,2017-08-07
5,12.159892519317724,97,2.0,4.4150650431802205,2017-08-06,2017-08-08
6,16.48192925923219,91,2.0,4.167563720614565,2017-08-07,2017-08-09
7,137.94290611985176,102,1.0,7.111891897726678,2017-08-08,2017-08-10
8,159.8378788419455,123,1.0,6.768613184961325,2017-08-09,2017-08-11
9,35.46089649731009,145,2.0,4.193553127353104,2017-08-10,2017-08-12
10,34.47190448646448,156,2.0,4.534992145211447,2017-08-11,2017-08-13
11,41.252957088237544,171,2.0,4.487393595044662,2017-08-12,2017-08-14
12,24.492492564750833,156,2.0,3.740465502655403,2017-08-13,2017-08-15
13,210.5364717349428,148,1.0,8.466278969714036,2017-08-14,2017-08-16
14,265.40604484759285,178,1.0,8.208570077238985,2017-08-15,2017-08-17
15,41.55096357072471,195,2.0,4.049795645950178,2017-08-16,2017-08-18
16,343.3347032236262,224,1.0,7.962401078435704,2017-08-17,2017-08-19
17,354.26604550068487,212,1.0,8.812923080007591,2017-08-18,2017-08-20
18,365.5553924873292,220,1.0,7.9675890573278805,2017-08-19,2017-08-21
19,421.7306025450689,232,1.0,9.013042581989538,2017-08-20,2017-08-22
20,50.87442832103815,255,2.0,3.5023400117989496,2017-08-21,2017-08-23
21,46.91964855183899,268,2.0,3.338509320331548,2017-08-22,2017-08-24
22,57.6593489362836,340,2.0,3.402783956808033,2017-08-23,2017-08-25
23,196.09260473141183,585,2.0,6.421762489587731,2017-08-24,2017-08-26
24,253.85728928519381,688,2.0,7.007373235547593,2017-08-25,2017-08-27
25,244.91790161612764,681,2.0,8.126569870349595,2017-08-26,2017-08-28
26,148.77992293376522,477,2.0,7.320960581360484,2017-08-27,2017-08-29
27,90.32122799299722,357,2.0,6.3191895993944955,2017-08-28,2017-08-30
28,44.05677672694499,287,2.0,4.169368689620331,2017-08-29,2017-08-31
29,730.179235137429,373,1.0,14.024959051666592,2017-08-30,2017-09-01
30,1706.8603233409622,653,1.0,19.556682895666658,2017-08-31,2017-09-02
31,2747.073424148166,910,1.0,27.563835472300582,2017-09-01,2017-09-03
32,3451.3699456735635,1052,1.0,34.293729656671374,2017-09-02,2017-09-04
33,4052.145516877312,1243,1.0,32.44398034468284,2017-09-03,2017-09-05
34,3938.2623073029717,1211,1.0,31.593068776416278,2017-09-04,2017-09-06
35,4465.849261736103,1432,1.0,27.683528636346352,2017-09-05,2017-09-07
36,4886.080187204721,1578,1.0,27.68225048228233,2017-09-06,2017-09-08
37,5000.438415652258,1645,1.0,26.17573209058021,2017-09-07,2017-09-09
38,5678.636760625215,1833,1.0,27.156332838364293,2017-09-08,2017-09-10
39,6165.007601013068,1944,1.0,28.282669650541518,2017-09-09,2017-09-11
40,8784.155468135836,2511,1.0,37.81267414878691,2017-09-10,2017-09-12
41,9919.119764231265,2778,1.0,39.84155541071066,2017-09-11,2017-09-13
42,10729.945107802283,2898,1.0,45.06562817169358,2017-09-12,2017-09-14
43,9740.170759899484,2683,1.0,41.978694646197596,2017-09-13,2017-09-15
44,8088.411114452035,2306,1.0,37.70748182659466,2017-09-14,2017-09-16
45,6298.77914183896,1968,1.0,28.380295292503455,2017-09-15,2017-09-17
46,4207.321575886164,1545,1.0,18.79044725337116,2017-09-16,2017-09-18
47,326.9002814620502,1346,2.0,4.783132964491122,2017-09-17,2017-09-19
48,295.15258252506715,895,2.0,5.007762377560752,2017-09-18,2017-09-20
49,253.5158936820934,722,2.0,5.1161200116848,2017-09-19,2017-09-21
50,254.79422027980178,682,2.0,5.374449068150188,2017-09-20,2017-09-22
51,232.90953282560005,641,2.0,5.919951487894109,2017-09-21,2017-09-23
52,140.04220718781937,482,2.0,5.421880998562851,2017-09-22,2017-09-24
53,99.11508799701215,385,2.0,5.346367532136143,2017-09-23,2017-09-25
54,84.90477948898118,384,2.0,5.106838885556196,2017-09-24,2017-09-26
55,6.271362638119306,469,3.0,2.372798074689233,2017-09-25,2017-09-27
56,25.9538457699701,661,3.0,2.500250993552132,2017-09-26,2017-09-28
57,46.64694851093438,1056,3.0,2.4091207291230483,2017-09-27,2017-09-29
58,438.3539272589283,1274,2.0,5.16250747778052,2017-09-28,2017-09-30
59,56.221353862709826,1312,3.0,2.435095507410196,2017-09-29,2017-10-01
60,230.90977484108828,1169,2.0,3.815597810261664,2017-09-30,2017-10-02
61,206.8330243707827,1044,2.0,3.8865054216622013,2017-10-01,2017-10-03
62,216.91028492458844,956,2.0,4.308567161297515,2017-10-02,2017-10-04
63,194.20295259116418,746,2.0,5.195866293275812,2017-10-03,2017-10-05
64,169.62554231671564,697,2.0,6.077871556604517,2017-10-04,2017-10-06
65,143.49006609068132,747,2.0,5.140449958786341,2017-10-05,2017-10-07
66,24.089829855733072,805,3.0,2.6968027830464028,2017-10-06,2017-10-08
67,43.771740422818084,786,3.0,2.9718581412691654,2017-10-07,2017-10-09
68,32.413446393040005,768,3.0,2.584978143469831,2017-10-08,2017-10-10
69,40.65495008219413,771,3.0,2.6960703275520688,2017-10-09,2017-10-11
70,40.49480965091575,744,3.0,2.88463133327858,2017-10-10,2017-10-12
71,26.299386651837377,713,3.0,2.5702411777481924,2017-10-11,2017-10-13
