,score,#nodes,xmin,alpha,window_start,window_end
0,0.0,12,,,2016-10-24,2016-10-24
1,53.34107465197721,621,2.0,4.023067723077889,2016-10-25,2016-10-25
2,44.16581255307563,372,2.0,3.3464817192973006,2016-10-26,2016-10-26
3,35.66150244037315,301,2.0,2.9560860051796,2016-10-27,2016-10-27
4,589.6360183661614,322,1.0,10.321800478353738,2016-10-28,2016-10-28
5,10.191078525565288,95,2.0,4.064648582690246,2016-10-29,2016-10-29
6,380.65261951280416,184,1.0,10.831106721935559,2016-10-30,2016-10-30
7,40.641435898010414,54,1.0,6.320014837512721,2016-10-31,2016-10-31
8,50.14556258665162,61,1.0,7.478074377426885,2016-11-01,2016-11-01
9,47.43643219931403,58,1.0,5.547936194590528,2016-11-02,2016-11-02
10,132.90366293479457,109,1.0,6.838312493607692,2016-11-03,2016-11-03
11,41.73767877921568,47,1.0,6.483171612952881,2016-11-04,2016-11-04
12,50.553399314997264,51,1.0,7.42298955501866,2016-11-05,2016-11-05
13,10.593653459294604,25,1.0,6.152482288889155,2016-11-06,2016-11-06
14,26.232199159733987,22,1.0,11.01263149289521,2016-11-07,2016-11-07
15,65.77853934955068,60,1.0,6.402553696398786,2016-11-08,2016-11-08
16,37.163740411703344,38,1.0,8.249491417808844,2016-11-09,2016-11-09
17,32.39925586746909,31,1.0,7.108165183810901,2016-11-10,2016-11-10
18,64.2332664002629,58,1.0,6.3000271604656595,2016-11-11,2016-11-11
19,31.964392168844313,142,2.0,3.717935682098379,2016-11-12,2016-11-12
20,25.81333420933438,106,2.0,4.942331216864961,2016-11-13,2016-11-13
21,108.18182403331848,102,1.0,7.380918953370321,2016-11-14,2016-11-14
22,20.925717561034393,110,2.0,4.341460068730767,2016-11-15,2016-11-15
23,76.4678683003384,67,1.0,8.291071882824863,2016-11-16,2016-11-16
24,28.490636036813388,33,1.0,7.139216892063719,2016-11-17,2016-11-17
25,40.51064571429083,43,1.0,7.1761701125072666,2016-11-18,2016-11-18
26,27.293718743497244,39,1.0,5.638782565800926,2016-11-19,2016-11-19
27,30.356391792978727,32,1.0,7.08654839151248,2016-11-20,2016-11-20
28,65.34760950251766,72,1.0,6.61184795167544,2016-11-21,2016-11-21
29,3.2841647069788515,44,2.0,3.8537180073198454,2016-11-22,2016-11-22
30,27.28417448269122,43,1.0,6.6877701499273465,2016-11-23,2016-11-23
31,23.09493365888982,40,1.0,6.365728058424595,2016-11-24,2016-11-24
32,15.753844333469551,28,1.0,5.405211726217749,2016-11-25,2016-11-25
33,11.924121785795768,17,1.0,5.001416744390577,2016-11-26,2016-11-26
34,13.99456963129592,24,1.0,4.954897304251919,2016-11-27,2016-11-27
35,13.477208434305565,22,1.0,5.965224471872366,2016-11-28,2016-11-28
36,28.38064820993261,39,1.0,6.158675252259686,2016-11-29,2016-11-29
37,31.333926776621126,33,1.0,5.967044612407589,2016-11-30,2016-11-30
38,30.608168793030117,37,1.0,8.444947681064125,2016-12-01,2016-12-01
39,21.07728115989316,28,1.0,5.614046854960573,2016-12-02,2016-12-02
40,15.050475660696321,33,1.0,5.365032905758197,2016-12-03,2016-12-03
41,17.12729447730095,20,1.0,6.625328281254567,2016-12-04,2016-12-04
42,21.490355153674656,30,1.0,6.297582440356324,2016-12-05,2016-12-05
43,24.85580116722917,41,1.0,5.860383007244278,2016-12-06,2016-12-06
44,23.969999317468876,32,1.0,5.6600132365357085,2016-12-07,2016-12-07
45,38.30880959048445,50,1.0,6.044667645347243,2016-12-08,2016-12-08
46,27.29371874349724,39,1.0,5.638782565800926,2016-12-09,2016-12-09
47,18.946583346773973,26,1.0,5.258948503275468,2016-12-10,2016-12-10
48,15.264949102404092,25,1.0,5.436722887743478,2016-12-11,2016-12-11
49,54.630755869451036,56,1.0,5.4320437687991605,2016-12-12,2016-12-12
50,46.61862647838176,54,1.0,4.788766351486842,2016-12-13,2016-12-13
51,53.32328845935395,48,1.0,6.777596795172132,2016-12-14,2016-12-14
52,30.03741380658326,41,1.0,5.967753436675004,2016-12-15,2016-12-15
53,27.145408395220446,33,1.0,8.767456033228767,2016-12-16,2016-12-16
54,16.019661904887535,25,1.0,5.0493790324545875,2016-12-17,2016-12-17
55,27.558365914229533,32,1.0,5.686095952542763,2016-12-18,2016-12-18
56,94.18261895489279,83,1.0,7.934914502566433,2016-12-19,2016-12-19
57,181.699225684061,124,1.0,9.612487098381036,2016-12-20,2016-12-20
58,118.30857062129478,80,1.0,9.575072599001944,2016-12-21,2016-12-21
59,65.13221518867184,49,1.0,7.537219105281635,2016-12-22,2016-12-22
60,95.20773748997426,68,1.0,7.44194830697371,2016-12-23,2016-12-23
61,35.88271606953168,40,1.0,8.06344325380843,2016-12-24,2016-12-24
