,score,#nodes,xmin,alpha,window_start,window_end
0,7299.790672998062,2336,1.0,24.29720929848857,2017-07-25,2017-07-27
1,34.400648418164515,269,2.0,3.3516081348810696,2017-07-26,2017-07-28
2,152.887894034741,128,1.0,9.228125977145544,2017-07-27,2017-07-29
3,83.75460446428826,74,1.0,13.435631840769865,2017-07-28,2017-07-30
4,72.44850736362092,78,1.0,11.828211707880083,2017-07-29,2017-07-31
5,103.83675430455199,118,1.0,8.711167132620306,2017-07-30,2017-08-01
6,130.4255283192454,140,1.0,7.853859785713602,2017-07-31,2017-08-02
7,12.606235483789385,137,2.0,3.22295004579546,2017-08-01,2017-08-03
8,151.66977940791344,126,1.0,8.49707262358003,2017-08-02,2017-08-04
9,204.27255478252238,156,1.0,9.350638151720261,2017-08-03,2017-08-05
10,339.9418675885479,252,1.0,9.298735218654118,2017-08-04,2017-08-06
11,72.34383591407466,378,2.0,5.952277450360066,2017-08-05,2017-08-07
12,98.36023316277743,502,2.0,5.25478356038721,2017-08-06,2017-08-08
13,1170.511219700444,1035,2.0,17.141140959355546,2017-08-07,2017-08-09
14,2645.694984490793,1825,2.0,18.244840062459385,2017-08-08,2017-08-10
15,332.9503624780175,2257,3.0,5.37057837513424,2017-08-09,2017-08-11
16,263.74544102787365,2102,3.0,4.8343621963701136,2017-08-10,2017-08-12
17,1237.853461396716,1456,2.0,14.423927503882915,2017-08-11,2017-08-13
18,74.59788759679603,1076,3.0,3.405963141901293,2017-08-12,2017-08-14
19,1568.0176146300512,3225,2.0,10.104932092144711,2017-08-13,2017-08-15
20,576.5828967331665,4066,3.0,4.493996550956664,2017-08-14,2017-08-16
21,619.2339330087732,4171,3.0,4.529894767677845,2017-08-15,2017-08-17
22,370.05288600671037,2277,3.0,4.080185061379037,2017-08-16,2017-08-18
23,1121.8725359034668,1391,2.0,10.22565151495362,2017-08-17,2017-08-19
24,989.3545840735002,1176,2.0,10.187185370807569,2017-08-18,2017-08-20
25,721.9630184323319,1031,2.0,9.550507933843175,2017-08-19,2017-08-21
26,478.84779518226424,873,2.0,8.060856068388675,2017-08-20,2017-08-22
27,411.63658854379446,796,2.0,8.37382730900147,2017-08-21,2017-08-23
28,478.0002931405854,744,2.0,9.070044167115185,2017-08-22,2017-08-24
29,442.888693102822,724,2.0,8.879024644327485,2017-08-23,2017-08-25
30,413.31565758596264,693,2.0,8.998051702640709,2017-08-24,2017-08-26
31,303.77140632488647,628,2.0,8.107243153638766,2017-08-25,2017-08-27
32,402.82470338019925,712,2.0,8.788158813448074,2017-08-26,2017-08-28
33,431.56988632242474,762,2.0,8.295342286024136,2017-08-27,2017-08-29
34,451.5427948477993,831,2.0,7.863236693319438,2017-08-28,2017-08-30
35,456.0438850962071,747,2.0,8.155910945661159,2017-08-29,2017-08-31
36,444.4399923369532,721,2.0,7.9133838742640465,2017-08-30,2017-09-01
37,438.97870337076586,734,2.0,7.453992744431954,2017-08-31,2017-09-02
38,424.5092550663903,737,2.0,7.4220580137785905,2017-09-01,2017-09-03
39,874.5854539422114,1550,2.0,8.745273646292375,2017-09-02,2017-09-04
40,1544.4361465172215,2419,2.0,11.136457913222708,2017-09-03,2017-09-05
41,2163.8895985480294,3067,2.0,11.923130897959831,2017-09-04,2017-09-06
42,2411.542309694413,2705,2.0,14.102378905263455,2017-09-05,2017-09-07
43,2333.8709015804707,2566,2.0,14.03780794843829,2017-09-06,2017-09-08
44,2146.4642701292487,2439,2.0,14.282695726546303,2017-09-07,2017-09-09
45,1814.6169019046272,2287,2.0,15.163340548404761,2017-09-08,2017-09-10
46,1357.2158417102914,1664,2.0,16.20048067698377,2017-09-09,2017-09-11
47,1044.5579459034075,1270,2.0,13.997817033592067,2017-09-10,2017-09-12
48,883.4648001518306,990,2.0,14.13551248955639,2017-09-11,2017-09-13
49,723.5168326279146,935,2.0,12.846275657881316,2017-09-12,2017-09-14
50,718.3774973687773,1035,2.0,11.026093742803019,2017-09-13,2017-09-15
51,744.7434178169226,1297,2.0,9.539255402972408,2017-09-14,2017-09-16
52,752.1322364967692,1605,2.0,7.901365003448243,2017-09-15,2017-09-17
53,856.1886019165702,1904,2.0,8.359769196819357,2017-09-16,2017-09-18
54,945.9833434170414,2110,2.0,8.39441366293904,2017-09-17,2017-09-19
55,784.9378998950249,1791,2.0,8.405943490412753,2017-09-18,2017-09-20
56,492.4101172277698,1270,2.0,6.627578459057632,2017-09-19,2017-09-21
57,279.9918681555604,875,2.0,5.2170760767543545,2017-09-20,2017-09-22
58,262.1022761055732,767,2.0,5.197167937095491,2017-09-21,2017-09-23
59,173.6038671330369,651,2.0,4.327329546459175,2017-09-22,2017-09-24
60,159.31585886984203,620,2.0,4.2230084980225975,2017-09-23,2017-09-25
61,169.58693974366653,636,2.0,4.5096931388175765,2017-09-24,2017-09-26
62,230.05637918503993,698,2.0,5.2412326284745765,2017-09-25,2017-09-27
63,291.4888510741418,798,2.0,6.187382749370955,2017-09-26,2017-09-28
64,232.20670847837366,822,2.0,5.096727368460195,2017-09-27,2017-09-29
65,217.47169715045237,780,2.0,5.171399181165198,2017-09-28,2017-09-30
66,218.89642963558305,684,2.0,5.470792114147451,2017-09-29,2017-10-01
67,206.86334483067756,590,2.0,6.160935043644819,2017-09-30,2017-10-02
68,150.42066961306983,438,2.0,6.794792121164818,2017-10-01,2017-10-03
69,47.172157278516266,314,2.0,5.458800204427311,2017-10-02,2017-10-04
70,251.5570522206924,272,1.0,11.479322858391443,2017-10-03,2017-10-05
71,44.412899819629025,337,2.0,3.7409566258019806,2017-10-04,2017-10-06
72,79.19356703563784,393,2.0,4.671914263487642,2017-10-05,2017-10-07
73,99.9522848156566,400,2.0,5.037403766940634,2017-10-06,2017-10-08
74,125.92551197265774,375,2.0,6.534162803635119,2017-10-07,2017-10-09
75,137.91863056942975,401,2.0,6.288605131058141,2017-10-08,2017-10-10
76,154.06716823872296,453,2.0,6.596802985323913,2017-10-09,2017-10-11
77,126.17486417700773,464,2.0,5.616678098460754,2017-10-10,2017-10-12
78,130.7523241909656,480,2.0,5.552824810748385,2017-10-11,2017-10-13
79,117.99662339818377,456,2.0,4.777305813692684,2017-10-12,2017-10-14
80,136.94048430024324,480,2.0,5.018788318844961,2017-10-13,2017-10-15
81,129.72692957037327,395,2.0,5.639402309671079,2017-10-14,2017-10-16
82,117.49194121631568,373,2.0,5.751051374578816,2017-10-15,2017-10-17
83,94.49609243478943,346,2.0,5.544417862264558,2017-10-16,2017-10-18
84,103.45777188431028,378,2.0,6.418941909294021,2017-10-17,2017-10-19
85,121.78992869812181,384,2.0,7.742117049255395,2017-10-18,2017-10-20
86,99.12338321766042,339,2.0,7.119985001568996,2017-10-19,2017-10-21
87,61.12757201746776,268,2.0,5.762824356516097,2017-10-20,2017-10-22
88,39.65619255634155,246,2.0,4.313208026557816,2017-10-21,2017-10-23
89,59.900149625140834,303,2.0,4.534864383424791,2017-10-22,2017-10-24
90,95.51280222952842,383,2.0,4.8298767336653,2017-10-23,2017-10-25
91,138.0099121384966,431,2.0,5.482662978434494,2017-10-24,2017-10-26
92,169.8762788508339,396,2.0,6.0598645767033,2017-10-25,2017-10-27
93,157.72774738334687,310,2.0,6.608619148289663,2017-10-26,2017-10-28
94,126.78734973169277,266,2.0,5.997127704256314,2017-10-27,2017-10-29
95,291.5352689655698,390,2.0,9.058376882921346,2017-10-28,2017-10-30
96,374.56490199146816,480,2.0,10.090865758272376,2017-10-29,2017-10-31
97,508.6840116657995,625,2.0,10.627096751684453,2017-10-30,2017-11-01
98,307.0971081336992,538,2.0,8.315882636845565,2017-10-31,2017-11-02
99,276.0252547346092,545,2.0,8.046456464441837,2017-11-01,2017-11-03
100,172.63466657838634,448,2.0,6.559652422913653,2017-11-02,2017-11-04
101,172.0272744518308,453,2.0,6.542105512926362,2017-11-03,2017-11-05
102,159.7997703891017,428,2.0,6.855077871008763,2017-11-04,2017-11-06
103,167.87570647567279,456,2.0,8.203316813473219,2017-11-05,2017-11-07
104,208.59871363837502,516,2.0,8.186135448124446,2017-11-06,2017-11-08
105,302.9441483982548,641,2.0,7.784933352972155,2017-11-07,2017-11-09
106,502.90825765388547,803,2.0,8.880636761364297,2017-11-08,2017-11-10
107,529.5946251447072,777,2.0,9.302944639880021,2017-11-09,2017-11-11
108,496.48063423473906,767,2.0,9.280185051179467,2017-11-10,2017-11-12
109,375.883481600467,714,2.0,7.606342228008862,2017-11-11,2017-11-13
110,387.56570305450674,750,2.0,7.789965468463405,2017-11-12,2017-11-14
111,360.2776072693829,680,2.0,7.768641988245103,2017-11-13,2017-11-15
112,653.9490164882571,2079,2.0,8.325874502537218,2017-11-14,2017-11-16
113,934.9116099878084,3274,2.0,7.551003275955471,2017-11-15,2017-11-17
114,883.0617113234603,3370,2.0,6.8567223645781885,2017-11-16,2017-11-18
115,401.1836720197086,1949,2.0,4.695393772925967,2017-11-17,2017-11-19
116,169.97915103843732,744,2.0,4.751599214900619,2017-11-18,2017-11-20
117,134.64417966652206,732,2.0,4.279352580771195,2017-11-19,2017-11-21
118,181.19075837365128,865,2.0,4.700563172409705,2017-11-20,2017-11-22
119,191.1281256624404,916,2.0,4.845643904919257,2017-11-21,2017-11-23
120,233.78841605982308,894,2.0,5.66407908068545,2017-11-22,2017-11-24
121,174.29393101437913,926,2.0,4.9488454642935835,2017-11-23,2017-11-25
122,181.32339520104833,942,2.0,4.8915818192981275,2017-11-24,2017-11-26
123,148.70171034839674,977,2.0,4.524984286706975,2017-11-25,2017-11-27
124,128.38313495621247,860,2.0,4.290883959776746,2017-11-26,2017-11-28
125,228.59995199262698,1030,2.0,5.96715777789248,2017-11-27,2017-11-29
126,227.496327118751,1047,2.0,5.752138390099382,2017-11-28,2017-11-30
127,201.36802691550363,1038,2.0,5.145085871880342,2017-11-29,2017-12-01
128,199.62816296806443,930,2.0,5.103594130803618,2017-11-30,2017-12-02
129,190.79127042784916,950,2.0,4.621154157833827,2017-12-01,2017-12-03
130,169.54426266125938,919,2.0,4.213155512471383,2017-12-02,2017-12-04
131,156.07084249281678,941,2.0,4.108008666517719,2017-12-03,2017-12-05
132,163.87537432017177,1093,2.0,4.621660780239667,2017-12-04,2017-12-06
133,214.6465729772519,1410,2.0,4.677607860785152,2017-12-05,2017-12-07
134,619.3340187219411,1787,2.0,8.989328961828098,2017-12-06,2017-12-08
135,858.2132763631195,2388,2.0,9.91193072229721,2017-12-07,2017-12-09
136,691.0750491719944,2309,2.0,7.773589675732563,2017-12-08,2017-12-10
137,1019.90393633647,2005,2.0,10.312683422910295,2017-12-09,2017-12-11
138,836.1077748825702,1185,2.0,11.132864622323389,2017-12-10,2017-12-12
139,813.0375680727082,1156,2.0,11.836307597557097,2017-12-11,2017-12-13
140,726.3815138064571,1181,2.0,11.200955261931332,2017-12-12,2017-12-14
141,783.6522175985594,1242,2.0,10.942464563285696,2017-12-13,2017-12-15
142,972.8348388364682,1474,2.0,11.616656788206985,2017-12-14,2017-12-16
143,806.1363510986215,1341,2.0,10.303451142213182,2017-12-15,2017-12-17
144,821.2779334258403,1344,2.0,10.44565690096935,2017-12-16,2017-12-18
145,908.933606940244,1341,2.0,11.866679904498676,2017-12-17,2017-12-19
146,838.7863873580383,1245,2.0,11.536268064344853,2017-12-18,2017-12-20
147,825.9350058365242,1223,2.0,12.587609079381055,2017-12-19,2017-12-21
148,597.2715226884374,981,2.0,10.252077257495086,2017-12-20,2017-12-22
149,519.2632296344382,912,2.0,9.468619184038877,2017-12-21,2017-12-23
150,372.8684012253063,733,2.0,8.498092248217732,2017-12-22,2017-12-24
151,346.5975796473207,687,2.0,8.425247231592325,2017-12-23,2017-12-25
152,394.68522669145625,656,2.0,9.80757973681175,2017-12-24,2017-12-26
153,401.5319299218802,651,2.0,9.813252853514328,2017-12-25,2017-12-27
154,342.0839151034434,595,2.0,8.150052043151842,2017-12-26,2017-12-28
155,514.0952673625505,832,2.0,8.982716701181069,2017-12-27,2017-12-29
156,616.5458246404114,900,2.0,9.74240759558394,2017-12-28,2017-12-30
157,752.7996477064951,1080,2.0,11.241758720969212,2017-12-29,2017-12-31
158,623.8567135653257,962,2.0,11.72744947003555,2017-12-30,2018-01-01
159,652.2524453148077,1038,2.0,12.421728403864641,2017-12-31,2018-01-02
160,636.4168245752618,1003,2.0,11.878016987173922,2018-01-01,2018-01-03
161,753.6727196670937,1130,2.0,11.740765001418932,2018-01-02,2018-01-04
162,702.2027114538433,1189,2.0,11.194127905442995,2018-01-03,2018-01-05
163,534.5779363882486,1154,2.0,8.94275325182119,2018-01-04,2018-01-06
164,445.2042060077155,1013,2.0,9.603043216470132,2018-01-05,2018-01-07
165,394.06430619964317,980,2.0,7.437244471697142,2018-01-06,2018-01-08
166,384.54183777687354,969,2.0,6.76953071295497,2018-01-07,2018-01-09
167,312.85408818557033,821,2.0,5.600038007065948,2018-01-08,2018-01-10
168,262.79572296294714,739,2.0,5.2429624875212,2018-01-09,2018-01-11
169,198.86291035205056,655,2.0,4.687093996286562,2018-01-10,2018-01-12
170,178.37589583721598,651,2.0,4.5281958692198945,2018-01-11,2018-01-13
171,154.7595194293399,636,2.0,4.249698630548295,2018-01-12,2018-01-14
172,151.38039879475213,604,2.0,4.060199339821766,2018-01-13,2018-01-15
173,162.66074777434227,644,2.0,3.8560624859409565,2018-01-14,2018-01-16
174,207.18521074437916,615,2.0,4.457288924469703,2018-01-15,2018-01-17
175,231.68688222046114,615,2.0,4.573880521282268,2018-01-16,2018-01-18
