,open,high,low,close,volume,marketCap,date
303,3.1684200764,3.1684200764,2.6489100456,2.668790102,559565,71271848.2795,2018-03-17
304,2.6633000374,2.6633000374,2.2321898937,2.6390500069,376735,70477621.3947,2018-03-18
305,2.6386699677,2.8564798832,2.6386699677,2.8332099915,254276,75662795.9727,2018-03-19
306,2.858289957,3.7816998959,2.6067700386,3.5911900997,2904730,95514168.8369,2018-03-20
307,3.6273701191,4.3941998482,3.5861899853,4.2375998497,2562680,112203458.582,2018-03-21
308,4.1478300095,4.436439991,3.7657999992,3.9529900551,1223880,104126227.331,2018-03-22
309,3.9688899517,3.9688899517,3.5387001038,3.6591300964,445268,96385622.5826,2018-03-23
310,3.6987800598,3.7702798843,3.4778699875,3.5755500793,652108,94184030.8557,2018-03-24
311,3.5318899155,3.552670002,3.3487100601,3.4507300854,358266,90896130.8875,2018-03-25
312,3.4624099731,3.5164499283,3.216919899,3.3717000484,334365,88814391.3066,2018-03-26
313,3.3681199551,3.3913199902,3.2017500401,3.204750061,232394,84416739.4904,2018-03-27
314,3.2053198814,3.4480400085,3.1839699745,3.2774100304,283986,86380118.816,2018-03-28
315,3.2840600014,3.2948300838,2.7760999203,2.8385899067,293047,74814485.0567,2018-03-29
316,2.8330600262,2.8453299999,2.2925798893,2.3271698952,933279,61335390.1724,2018-03-30
317,2.3276600838,2.444560051,2.2400100231,2.2575500011,481186,59500470.5646,2018-03-31
318,2.2576301098,2.3239600658,2.0658400059,2.2170898914,507513,58434098.1524,2018-04-01
319,2.2245700359,2.309499979,2.2055699825,2.2798399925,409179,60087950.5712,2018-04-02
320,2.2815001011,2.7365300655,2.2520399094,2.5603001118,1896320,67479814.306,2018-04-03
321,2.5623800755,2.5661599636,2.2522799969,2.2913300991,365128,60390783.4682,2018-04-04
322,2.2863800526,2.3408899307,2.2050099373,2.3100600243,306445,60884435.3535,2018-04-05
323,2.3008699417,2.3250200748,2.2313399315,2.2550199032,261384,59433789.3435,2018-04-06
324,2.2577700615,2.4087400436,2.240350008,2.3247900009,275540,61272662.3835,2018-04-07
325,2.3337800503,2.7107999325,2.3189198971,2.4338700771,1630480,64147598.1896,2018-04-08
326,2.4467000961,2.7137401104,2.3235499859,2.3600699902,786173,62202509.6079,2018-04-09
