,open,high,low,close,volume,marketCap,date
112,0.7906829715,0.8323869705,0.7286930084,0.8090540171,2693060,45570580.8966,2017-10-21
113,0.8073310256,0.8621000051,0.7657780051,0.7899519801,2751820,44494646.2417,2017-10-22
114,0.7922369838,0.8769059777,0.7431340218,0.8534240127,3317990,48069754.8385,2017-10-23
115,0.857385993,1.2088400126,0.8353099823,1.0566899776,15641800,59518866.6364,2017-10-24
116,1.0611300468,1.0755300522,0.9524959922,0.9997990131,5574300,56314437.8618,2017-10-25
117,1.0091999769,1.067620039,0.9325739741,0.9885600209,4546190,55681392.6526,2017-10-26
118,0.9715059996,1.0234700441,0.9393230081,0.9651029706,2416100,54388544.6935,2017-10-27
119,0.9546489716,1.0004600286,0.8941760063,0.9351710081,2990510,52701721.7122,2017-10-28
120,0.9334509969,1.0657600164,0.9031580091,0.9180539846,5954300,51737090.2485,2017-10-29
121,0.9214680195,0.9635909796,0.9057109952,0.9360989928,2280440,52754019.311,2017-10-30
122,0.9365869761,0.9697669744,0.8606529832,0.8713179827,3240020,49103562.8206,2017-10-31
123,0.8666279912,0.9001290202,0.7723780274,0.7803509831,2989020,43977071.9193,2017-11-01
124,0.7795519829,0.8149710298,0.6919980049,0.7451549768,4453620,41993583.69,2017-11-02
125,0.7464370131,0.8116930127,0.7330459952,0.8100739717,2831380,45652126.4892,2017-11-03
126,0.8138129711,0.8215410113,0.784924984,0.7937210202,1995290,44730544.9739,2017-11-04
127,0.7930489779,0.8390110135,0.7833179832,0.8331609964,1299980,46953205.9514,2017-11-05
128,0.8311169744,0.9864940047,0.813871026,0.9174699783,4295590,51704481.924,2017-11-06
129,0.9153550267,0.9908130169,0.8605790138,0.8987569809,2752310,50650515.6524,2017-11-07
130,0.8790670037,1.1194499731,0.8665230274,1.0451200008,6412960,59811350.3121,2017-11-08
131,1.0476299524,1.1653100252,1.0126600266,1.0958100557,4060900,62712296.9472,2017-11-09
132,1.0928499699,1.1043499708,0.8661429882,0.9318450093,3879040,53328716.0628,2017-11-10
133,0.9184520245,0.9816269875,0.8833630085,0.9415450096,2072460,53883839.0133,2017-11-11
134,0.9397400022,0.9397400022,0.7487540245,0.8056349754,2607520,46105822.4976,2017-11-12
135,0.8187379837,0.9667760134,0.8113629818,0.9188680053,2649800,52586053.1217,2017-11-13
136,0.9214969873,1.0491199493,0.9202250242,1.0062199831,3154220,57585135.5931,2017-11-14
137,1.007799983,1.0198600292,0.9608510137,0.9943249822,2701960,56924281.1141,2017-11-15
138,0.9986500144,1.0621199608,0.8973519802,0.8973519802,3547970,51377592.7727,2017-11-16
139,0.8920379877,1.1024600267,0.8920379877,1.0703500509,3693340,61282536.2001,2017-11-17
140,1.0607899427,1.108109951,0.9666829705,1.0240900517,3322900,58633935.1587,2017-11-18
141,1.0191800594,1.0779399872,0.9752330184,1.015740037,2608010,58155858.6629,2017-11-19
142,1.015130043,1.042050004,0.988008976,1.0231200457,2431960,58839222.6218,2017-11-20
143,1.0207899809,1.1837999821,0.9146940112,1.0420600176,6906140,59928454.4582,2017-11-21
144,1.0541800261,1.1334600449,1.0138499737,1.0771000385,3929450,61943590.8652,2017-11-22
145,1.0784699917,1.0786299706,1.033100009,1.0389699936,2166060,59750749.7922,2017-11-23
146,1.0331799984,1.0490499735,0.99831599,1.0324800014,2331440,59377512.484,2017-11-24
147,1.0274699926,1.1276400089,1.0234700441,1.1114200354,2660870,63917320.3596,2017-11-25
148,1.1070599556,1.204069972,1.0974999666,1.1966300011,3733660,68817713.4314,2017-11-26
149,1.1972199678,1.2935500145,1.1861399412,1.2573699951,4543970,72310846.5752,2017-11-27
150,1.2632199526,1.2973599434,1.2304400206,1.2897599936,4175400,74173582.5404,2017-11-28
151,1.2885700464,1.5964000225,0.9827679992,1.0092899799,23795200,58144793.8448,2017-11-29
152,1.0277400017,1.2332600355,0.9233080149,1.1001199484,12562100,63377473.8722,2017-11-30
153,1.1031700373,1.2673799992,1.0420700312,1.1969399452,7618920,69024245.127,2017-12-01
154,1.1966099739,1.2201600075,1.1554900408,1.1692199707,5306500,67425708.7969,2017-12-02
155,1.1746900082,1.3831499815,1.1532900333,1.2604600191,8490420,75940591.1249,2017-12-03
156,1.2595100403,1.5103600025,1.2544599771,1.5103600025,13870300,90996645.0434,2017-12-04
157,1.5263400078,1.5274300575,1.4090000391,1.4090000391,8337730,84889875.835,2017-12-05
158,1.4050500393,1.4895900488,1.288220048,1.4336800575,11963900,86376804.2492,2017-12-06
159,1.4275599718,1.4384599924,1.0357899666,1.0747100115,12563200,64749466.6137,2017-12-07
160,1.141299963,1.2181700468,0.9943529963,1.1261099577,9408580,67846230.0046,2017-12-08
161,1.120380044,1.3209500313,1.0900499821,1.1942900419,8378130,71953960.1214,2017-12-09
162,1.2000999451,1.2000999451,0.9832959771,1.0804599524,4920540,65095894.4249,2017-12-10
163,1.0927100182,1.1735299826,1.0411900282,1.1264300346,6932610,67865509.4655,2017-12-11
164,1.1265799999,1.2997699976,1.0821199417,1.1897599697,10075700,71681035.2544,2017-12-12
165,1.192440033,1.316470027,1.1736600399,1.2462799549,9627110,75086270.0182,2017-12-13
166,1.2418199778,1.2994099855,1.1959600449,1.2994099855,9399770,78287262.9941,2017-12-14
167,1.3031200171,1.3939000368,1.1206400394,1.2732800245,13654800,76712974.5232,2017-12-15
168,1.2705899477,1.4509899616,1.2564899921,1.3595000505,13204200,81907584.2425,2017-12-16
169,1.3641899824,1.7560499907,1.3607599735,1.6064300537,18667700,96784700.6655,2017-12-17
170,1.6111299992,1.8347899914,1.5281300545,1.7430399656,19337500,105015222.978,2017-12-18
171,1.7574499846,1.9398800135,1.6297299862,1.8106000423,20053700,109085599.139,2017-12-19
172,1.8164499998,1.8164499998,1.5488400459,1.6796300411,13529800,101194877.323,2017-12-20
173,1.684679985,2.1278998852,1.6415200233,1.9371199608,23406900,116708215.953,2017-12-21
174,1.9429899454,2.1777899265,1.1464999914,1.6293799877,26645400,98167399.4947,2017-12-22
175,1.6511199474,2.0994899273,1.6004099846,1.9610199928,19488900,118148150.681,2017-12-23
176,1.962280035,2.1191999912,1.6576399803,2.0428299904,26598800,123077065.331,2017-12-24
177,2.0520300865,2.7034499645,2.004650116,2.48706007,41450500,149841174.304,2017-12-25
178,2.4928300381,3.2609899044,2.1496200562,3.0511600971,56180000,183827248.795,2017-12-26
179,3.0469501019,3.6473400593,2.8032000065,3.0641698837,55727900,184611079.374,2017-12-27
180,3.0567100048,3.1514499187,2.4708299637,2.7501699924,33506600,165693108.464,2017-12-28
181,2.770829916,3.093859911,2.6699199677,2.7023301125,28072700,162810829.074,2017-12-29
182,2.698679924,2.698679924,2.1563799381,2.3694698811,19934400,142756574.943,2017-12-30
183,2.3443500996,2.896310091,2.3396499157,2.78937006,26397700,168054842.412,2017-12-31
184,2.7837100029,3.1336700916,2.6891899109,3.1087999344,23767100,187299961.672,2018-01-01
185,3.1081299782,3.4434099197,2.6305499077,2.9515399933,36135500,177825311.655,2018-01-02
186,2.9442698956,3.0581300259,2.7020900249,2.8578000069,25733700,172177634.607,2018-01-03
187,2.8623399734,3.0026199818,2.6986000538,2.8553600311,23354700,172030628.718,2018-01-04
188,2.8417899609,2.8896100521,2.4300999641,2.4690999985,22429900,148759114.567,2018-01-05
189,2.4904499054,3.024420023,2.4270100594,2.8608400822,22305400,172360789.485,2018-01-06
190,2.8711299896,3.7082800865,2.8471798897,3.1533799171,38353500,189985831.555,2018-01-07
191,3.1413300037,3.3046300411,2.5155899525,3.2538499832,25823900,196038979.763,2018-01-08
192,3.2437899113,3.4606800079,3.0536000729,3.2708499432,23302700,197063201.118,2018-01-09
193,3.2525100708,3.2727599144,2.7299699783,2.980050087,14378900,179542991.116,2018-01-10
194,3.0030500889,3.0139501095,2.3565700054,2.6249599457,14129300,158149416.942,2018-01-11
195,2.6574099064,3.0092999935,2.5324299335,2.8748500347,11521500,173204868.378,2018-01-12
196,2.8741500378,2.9567298889,2.805560112,2.8680100441,10755300,172792769.903,2018-01-13
197,2.8610899448,2.9500999451,2.5011899471,2.6884300709,11545000,161973377.495,2018-01-14
198,2.6860399246,2.8254199028,2.5259699821,2.5259699821,12037100,152185436.241,2018-01-15
199,2.533960104,2.533960104,1.5017800331,1.7985700369,11549000,108360811.91,2018-01-16
200,1.8045300245,1.9211299419,1.3561999798,1.7892199755,9832010,107797490.164,2018-01-17
201,1.797369957,2.2138500214,1.7767599821,1.9637399912,14404300,118312026.098,2018-01-18
202,1.939620018,2.297369957,1.8790099621,2.2520599365,16273200,135682820.279,2018-01-19
203,2.2718799114,2.5059199333,2.2718799114,2.349750042,16574900,141568478.171,2018-01-20
204,2.3537800312,2.3537800312,1.8850799799,1.9293400049,11707100,116239484.062,2018-01-21
205,1.9647400379,2.0947999954,1.7003400326,1.8202400208,12774000,109666392.896,2018-01-22
206,1.817800045,1.9515399933,1.6924200058,1.8453199863,11438100,111177420.636,2018-01-23
207,1.8290400505,2.0089099407,1.7834299803,1.9552899599,12855800,117802927.836,2018-01-24
208,1.9766299725,2.0904700756,1.881379962,1.9396100044,17389600,116858234.257,2018-01-25
209,1.9354399443,1.9869199991,1.7369500399,1.9676799774,15676900,118549404.459,2018-01-26
210,1.9682899714,2.0705099106,1.9294600487,2.0398600101,14667100,122898127.836,2018-01-27
211,2.048199892,2.1681799889,1.9763000011,1.9802999496,17564500,119309738.194,2018-01-28
212,1.9837599993,2.0028400421,1.8548799753,1.9162000418,16510500,115447821.203,2018-01-29
213,1.91802001,1.9301799536,1.621530056,1.6414300203,18580600,98893391.6904,2018-01-30
214,1.6432499886,1.7738499641,1.53125,1.6749500036,26143800,100912915.209,2018-01-31
215,1.6793500185,1.7154599428,1.3015300035,1.4248000383,23036900,85841799.212,2018-02-01
216,1.4174900055,1.4215899706,0.9911689758,1.3080400229,17502900,78807205.9526,2018-02-02
217,1.3118699789,1.43343997,1.1717799902,1.3890800476,17996200,83689729.4002,2018-02-03
218,1.3896399736,1.430670023,1.1217999458,1.1929500103,13094800,71873227.3792,2018-02-04
219,1.1793400049,1.2027800083,0.8692240119,0.9097759724,8809600,54812471.0274,2018-02-05
220,0.9153400064,1.0894299746,0.7273439765,1.0671299696,12056000,64292784.3859,2018-02-06
221,1.0609600544,1.2333999872,0.9640619755,1.0681099892,14390400,64351827.7346,2018-02-07
222,1.0645099878,1.2108099461,1.0645099878,1.128970027,14943500,68018540.1856,2018-02-08
223,1.1316100359,1.2396299839,1.0668900013,1.2244499922,10350900,73771049.3018,2018-02-09
224,1.225900054,1.4578800201,1.2205899954,1.4578800201,21131200,87834813.4722,2018-02-10
225,1.4783699512,1.4783699512,1.184820056,1.2203899622,18331700,73526441.1429,2018-02-11
226,1.2279399633,1.3152799606,1.2279399633,1.3001999855,13451800,78334859.163,2018-02-12
227,1.3025699854,1.30479002,1.2086299658,1.2211600542,13668400,73572832.3454,2018-02-13
228,1.2184200287,1.4378600121,1.2184200287,1.3721499443,15995700,82669725.4272,2018-02-14
229,1.3639700413,1.429090023,1.3077399731,1.4048500061,15415500,84639845.3277,2018-02-15
230,1.4054700136,1.4572199583,1.3507299423,1.4535800219,14756400,87575745.7177,2018-02-16
231,1.4558900595,1.5658999681,1.4406599998,1.5435800552,15634400,92998094.0677,2018-02-17
232,1.546489954,1.5528999567,1.3675299883,1.3870600462,15231200,83568027.8039,2018-02-18
233,1.3728599548,1.8909300566,1.3639400005,1.8909300566,32097300,138852315.442,2018-02-19
234,1.8818999529,1.9229500294,1.5801500082,1.5918600559,30972100,116891395.694,2018-02-20
235,1.572420001,1.6628700495,1.4190100431,1.4499700069,16840200,106472313.529,2018-02-21
236,1.4496500492,1.5386400223,1.3037400246,1.3354099989,14579700,98060092.4224,2018-02-22
237,1.335719943,1.6308499575,1.2808400393,1.4963400364,19943700,109877295.134,2018-02-23
238,1.4964599609,1.5946899652,1.3946900368,1.475399971,15629000,108339656.255,2018-02-24
239,1.4732500315,1.5968799591,1.4480500221,1.5513099432,20101700,113913780.768,2018-02-25
240,1.5571299791,1.6292999983,1.4248000383,1.4505499601,17952900,106514903.336,2018-02-26
241,1.4546699524,1.4695600271,1.3887699842,1.4117699862,14931700,103667260.751,2018-02-27
242,1.4088900089,1.4846400023,1.2713799477,1.2713799477,16627600,93358324.6374,2018-02-28
243,1.2718700171,1.3569099903,1.2566699982,1.3022099733,17882600,95622193.1492,2018-03-01
244,1.3001799583,1.3001799583,1.2365399599,1.2893799543,16178500,94680077.2554,2018-03-02
245,1.2848299742,1.3058799505,1.2623699903,1.2819800377,15451700,94136690.068,2018-03-03
246,1.2788100243,1.3340599537,1.2190799713,1.3340599537,16601300,97960960.9761,2018-03-04
247,1.328780055,1.3291200399,1.279489994,1.279489994,12706400,93953847.6225,2018-03-05
248,1.2776299715,1.2776299715,1.0943100452,1.1199300289,10536600,82237244.9709,2018-03-06
249,1.1170300245,1.1301699877,0.959101975,0.9977319837,9642890,73264160.1701,2018-03-07
250,0.9949190021,1.1624799967,0.9779779911,1.0481100082,16376100,76963452.0251,2018-03-08
251,1.0398700237,1.0711400509,0.8774840236,0.9714589715,9458020,71334915.3628,2018-03-09
252,0.9746220112,1.0077300072,0.8986290097,0.8997179866,8403630,66066923.4423,2018-03-10
253,0.8964880109,0.9739930034,0.8649650216,0.9651910067,8528160,70874651.7289,2018-03-11
254,0.9613670111,0.9790369868,0.8775190115,0.9043520093,10577700,66407201.3108,2018-03-12
255,0.899608016,0.9259790182,0.8481079936,0.8639730215,8560200,63442143.0351,2018-03-13
256,0.8664270043,0.8879759908,0.7651299834,0.8047729731,10031200,59095045.5359,2018-03-14
257,0.8036580086,0.8069649935,0.6713579893,0.7510049939,8426060,55146823.6045,2018-03-15
258,0.7520430088,0.778725028,0.7219129801,0.7621819973,8712780,55967558.5496,2018-03-16
259,0.7626450062,0.7660580277,0.6910169721,0.701079011,8401410,51480722.4264,2018-03-17
260,0.700067997,0.700067997,0.5845590234,0.6918849945,7827300,50805600.5614,2018-03-18
261,0.6937050223,0.8119080067,0.6787549853,0.7779539824,8716570,57125707.5658,2018-03-19
262,0.7833269835,0.844054997,0.7520499825,0.8219739795,7076910,60358127.0238,2018-03-20
263,0.8232449889,0.8404560089,0.7874659896,0.8032690287,8404430,58984605.7616,2018-03-21
264,0.8033890128,0.8353440166,0.7537860274,0.7897980213,7075540,57995420.7884,2018-03-22
265,0.7890890241,0.796701014,0.747837007,0.7950699925,7786460,58382547.4441,2018-03-23
266,0.8033409715,0.8304560184,0.7604820132,0.7890719771,8513690,57942110.0995,2018-03-24
267,0.7784169912,0.8312060237,0.7710959911,0.8056510091,8183540,59159517.6914,2018-03-25
268,0.8041419983,0.8190960288,0.6868600249,0.7235810161,8426870,53133060.0603,2018-03-26
269,0.7223479748,0.7446010113,0.6813639998,0.699549973,6887600,51368446.8845,2018-03-27
270,0.6997730136,0.7522040009,0.6945180297,0.7439770103,7210730,54630752.6379,2018-03-28
271,0.7442510128,0.753377974,0.6083760262,0.6212499738,6128800,45618822.9962,2018-03-29
272,0.6204259992,0.6422799826,0.5653830171,0.5938529968,7137310,43607042.081,2018-03-30
273,0.5937049985,0.6507179737,0.5937049985,0.6247109771,5688150,45872966.6524,2018-03-31
274,0.6249399781,0.6328219771,0.5462200046,0.5759140253,6571900,42289768.7357,2018-04-01
275,0.57713902,0.6014729738,0.5704410076,0.5873829722,6210200,43131945.4455,2018-04-02
276,0.5883049965,0.641692996,0.5851640105,0.6335139871,7217110,46519377.1133,2018-04-03
277,0.6345919967,0.6558520198,0.5763210058,0.5806120038,6811240,42634746.169,2018-04-04
278,0.5800709724,0.5833569765,0.5566040277,0.566339016,5716840,41586669.7736,2018-04-05
279,0.5641530156,0.5695149899,0.5386199951,0.5439950228,4868940,39945934.1905,2018-04-06
280,0.5456640124,0.5850800276,0.5429570079,0.582629025,6971140,42782855.8929,2018-04-07
281,0.5818089843,0.6128159761,0.5765190125,0.6031759977,7052110,44291636.5064,2018-04-08
282,0.6047679782,0.6277009845,0.5608350039,0.5841420293,8404260,42893956.5435,2018-04-09
283,0.5856850147,0.614988029,0.5778300166,0.6116350293,7281390,44912786.8061,2018-04-10
284,0.6128730178,0.6387320161,0.603219986,0.6387320161,6448800,46902538.5111,2018-04-11
285,0.6345350146,0.6974490285,0.6103389859,0.6958069801,7267990,51093595.7707,2018-04-12
286,0.6962550282,0.7398989797,0.6650909781,0.6960579753,8879240,51112026.8767,2018-04-13
287,0.694930017,0.7675439715,0.6914349794,0.7503929734,9341980,55101884.0155,2018-04-14
288,0.750541985,0.7733849883,0.7466239929,0.7733849883,6470160,56790202.6929,2018-04-15
289,0.772924006,0.8397740126,0.7245190144,0.7578300238,14373800,55647988.1388,2018-04-16
290,0.7590209842,0.7708110213,0.7462049723,0.7475330234,6965020,54891872.2106,2018-04-17
291,0.7469850183,0.8671659827,0.7468320131,0.8667100072,12356300,63643122.8637,2018-04-18
292,0.8682870269,0.8924580216,0.8326119781,0.8924580216,10777100,65533816.5531,2018-04-19
293,0.8927900195,0.9138720036,0.8531020284,0.8899729848,8831710,65351341.2611,2018-04-20
294,0.9092800021,1.6779500246,0.8041809797,1.6779500246,26553800,123213044.743,2018-04-21
295,1.4542900324,1.4828900099,1.0391000509,1.0562499762,102713000,77561177.9312,2018-04-22
