,score,#nodes,xmin,alpha,date
0,113.00735286385618,232,2.0,12.607022682723326,2017-06-30
1,111.31916488989145,310,2.0,8.103154714404841,2017-07-01
2,77.63777014554188,215,2.0,8.682608240729955,2017-07-02
3,75.35622912077659,256,2.0,8.64937566983522,2017-07-03
4,64.36786128103233,231,2.0,7.776284715657708,2017-07-04
5,262.8999594884731,429,2.0,12.09876761646978,2017-07-05
6,181.10813788262436,357,2.0,12.45970473881367,2017-07-06
7,99.01277534082831,287,2.0,7.712399881899744,2017-07-07
8,86.84480748558244,217,2.0,10.030095337425962,2017-07-08
9,28.25550469790944,181,2.0,6.30045134275051,2017-07-09
10,504.0808910925598,1628,2.0,7.7046704792858165,2017-07-10
11,95.60527123059263,428,2.0,6.5205942704273,2017-07-11
12,269.61688768806636,1225,2.0,6.32357967950623,2017-07-12
13,77.09000366124586,525,2.0,4.054034599318369,2017-07-13
14,57.25225265179934,246,2.0,5.6426340007978935,2017-07-14
15,40.28899622044549,224,2.0,4.683964289265237,2017-07-15
16,18.888459986957205,204,2.0,3.688992198252368,2017-07-16
17,195.43501630855198,166,1.0,8.348993857208336,2017-07-17
18,45.13240837659319,204,2.0,5.280681310009155,2017-07-18
19,204.66793611705674,178,1.0,9.337847630146964,2017-07-19
20,18.561472933298475,164,2.0,3.8913620788343413,2017-07-20
21,189.47405202575504,151,1.0,11.243529306008412,2017-07-21
22,139.01160986101627,145,1.0,10.3529360314616,2017-07-22
23,165.70065639814072,168,1.0,10.61250493055743,2017-07-23
24,28.16429049745495,198,2.0,4.830432288372572,2017-07-24
25,129.98100141871032,131,1.0,8.603745319015927,2017-07-25
26,102.88199812887625,123,1.0,9.221070109499326,2017-07-26
27,19.155037729804775,224,2.0,4.800092805888301,2017-07-27
28,17.967625591580138,157,2.0,3.575646659777938,2017-07-28
29,120.70742970925416,130,1.0,7.409199074887866,2017-07-29
30,98.01536328334169,109,1.0,7.17595775093174,2017-07-30
31,146.89765123113375,141,1.0,9.483864784260776,2017-07-31
32,78.53562814206029,104,1.0,8.079945788121613,2017-08-01
33,84.97920049697967,103,1.0,8.286939788686094,2017-08-02
34,3472.1394284261955,1218,1.0,19.272829813929246,2017-08-03
35,174.21499366470525,173,1.0,8.422923932282927,2017-08-04
36,186.73904125238963,215,1.0,9.59242244533769,2017-08-05
